9.788999999999999924e-01 2.508050125031137867e+01
1.111199999999999966e+00 2.526390125031137757e+01
8.183000000000000274e-01 2.427100125031137878e+01
7.110999999999999543e-01 2.402200125031137645e+01
1.009800000000000031e+00 2.502200125031137645e+01
1.157299999999999995e+00 2.521120125031137604e+01
7.348999999999999977e-01 2.425220125031137997e+01
4.027000000000000024e-01 2.245750125031137401e+01
9.508999999999999675e-01 2.470640125031138012e+01
7.326000000000000290e-01 2.422850125031137480e+01
7.005000000000000115e-01 2.416250125031137941e+01
8.403000000000000469e-01 2.489070125031137337e+01
5.905000000000000249e-01 2.324930125031137607e+01
6.670000000000000373e-01 2.344060125031137432e+01
6.701000000000000290e-01 2.351960125031137494e+01
9.855000000000000426e-01 2.488230125031137874e+01
6.218000000000000194e-01 2.373160125031137824e+01
7.718000000000000416e-01 2.445240125031137524e+01
9.215999999999999748e-01 2.454800125031137981e+01
2.899999999999999800e-01 2.165550125031137441e+01
7.927999999999999492e-01 2.406400125031137804e+01
1.065299999999999914e+00 2.501790125031137535e+01
9.719999999999999751e-01 2.480100125031137992e+01
6.382999999999999785e-01 2.362950125031137816e+01
9.824000000000000510e-01 2.533420125031137360e+01
9.695000000000000284e-01 2.477240125031137552e+01
7.989000000000000545e-01 2.445850125031137878e+01
7.765999999999999570e-01 2.419340125031137489e+01
7.168999999999999817e-01 2.424830125031137840e+01
1.102700000000000014e+00 2.505390125031137671e+01
8.667000000000000259e-01 2.486210125031137608e+01
7.983000000000000096e-01 2.428910125031137568e+01
8.330999999999999517e-01 2.448930125031137806e+01
6.251999999999999780e-01 2.333210125031137494e+01
5.676999999999999824e-01 2.313930125031137663e+01
9.878000000000000114e-01 2.518760125031137420e+01
6.786999999999999700e-01 2.372050125031137924e+01
6.831000000000000405e-01 2.402160125031137738e+01
5.302000000000000046e-01 2.332170125031137786e+01
9.220000000000000417e-01 2.459360125031138011e+01
1.016299999999999981e+00 2.486840125031137916e+01
3.007000000000000228e-01 2.177470125031137371e+01
5.281000000000000139e-01 2.341970125031137684e+01
8.475000000000000311e-01 2.456770125031138008e+01
4.195999999999999730e-01 2.274880125031137368e+01
5.360000000000000320e-01 2.324850125031137793e+01
8.179999999999999494e-01 2.413780125031137658e+01
9.526000000000000023e-01 2.468270125031137496e+01
8.336000000000000076e-01 2.380610125031137869e+01
7.318000000000000060e-01 2.414870125031137604e+01
1.009200000000000097e+00 2.485470125031137911e+01
9.058000000000000496e-01 2.471020125031137837e+01
7.865999999999999659e-01 2.416460125031137807e+01
3.539999999999999813e-01 2.232050125031137355e+01
3.834000000000000186e-01 2.249700125031137787e+01
9.088000000000000522e-01 2.455230125031137334e+01
1.165399999999999991e+00 2.605280125031137572e+01
1.151000000000000023e+00 2.495860125031137500e+01
8.497999999999999998e-01 2.441080125031137982e+01
1.035700000000000065e+00 2.480230125031137334e+01
8.199999999999999512e-01 2.413280125031137402e+01
5.827999999999999847e-01 2.330620125031137491e+01
8.911999999999999922e-01 2.456940125031137967e+01
1.078500000000000014e+00 2.541930125031137777e+01
1.032499999999999973e+00 2.428380125031137737e+01
7.436000000000000387e-01 2.427360125031137983e+01
9.744000000000000439e-01 2.503020125031137866e+01
7.139999999999999680e-01 2.383200125031137873e+01
7.376000000000000334e-01 2.428160125031137540e+01
1.147899999999999920e+00 2.508260125031137733e+01
8.592999999999999527e-01 2.413550125031137839e+01
6.052999999999999492e-01 2.359100125031137907e+01
8.783999999999999586e-01 2.456130125031137368e+01
9.347999999999999643e-01 2.423220125031137684e+01
9.444000000000000172e-01 2.442250125031137742e+01
7.185000000000000275e-01 2.382750125031137856e+01
5.255999999999999561e-01 2.333660125031137511e+01
1.234699999999999909e+00 2.557770125031137809e+01
5.633000000000000229e-01 2.300780125031137402e+01
8.669000000000000039e-01 2.412390125031137700e+01
8.668000000000000149e-01 2.466690125031137626e+01
8.499999999999999778e-01 2.467300125031137981e+01
9.578999999999999737e-01 2.434430125031137493e+01
6.558000000000000496e-01 2.370090125031137518e+01
1.121499999999999941e+00 2.497610125031137329e+01
8.376000000000000112e-01 2.419500125031137827e+01
8.736000000000000432e-01 2.458700125031137418e+01
4.339999999999999969e-01 2.250970125031137314e+01
1.015200000000000102e+00 2.497200125031137929e+01
5.172999999999999821e-01 2.300550125031137583e+01
3.694999999999999951e-01 2.220740125031137779e+01
8.364000000000000323e-01 2.431920125031138014e+01
1.288200000000000012e+00 2.603620125031137889e+01
5.948999999999999844e-01 2.364020125031137809e+01
7.771000000000000130e-01 2.412320125031137508e+01
7.326000000000000290e-01 2.381630125031137624e+01
4.586000000000000076e-01 2.299340125031137916e+01
4.536999999999999922e-01 2.281380125031137851e+01
1.108000000000000096e+00 2.496210125031137750e+01
4.638999999999999790e-01 2.297040125031137592e+01
1.185599999999999987e+00 2.565100125031137424e+01
8.535000000000000364e-01 2.455570125031137962e+01
7.590999999999999970e-01 2.403630125031137510e+01
9.788999999999999924e-01 2.441750125031137486e+01
8.708000000000000185e-01 2.428520125031137411e+01
9.768999999999999906e-01 2.470780125031137686e+01
9.360000000000000542e-01 2.459360125031138011e+01
8.941000000000000059e-01 2.401950125031137873e+01
1.118000000000000105e+00 2.501230125031137419e+01
6.532999999999999918e-01 2.375790125031137734e+01
1.213200000000000056e+00 2.513250125031137827e+01
8.015999999999999792e-01 2.387370125031137746e+01
7.178999999999999826e-01 2.390420125031137388e+01
9.771999999999999575e-01 2.431390125031137472e+01
8.922999999999999821e-01 2.460690125031137399e+01
6.344999999999999529e-01 2.394130125031137624e+01
8.274000000000000243e-01 2.440070125031137849e+01
9.676000000000000156e-01 2.495910125031137738e+01
5.903000000000000469e-01 2.313590125031137745e+01
1.178500000000000103e+00 2.544880125031137652e+01
9.929999999999999938e-01 2.462050125031137782e+01
8.889000000000000234e-01 2.421560125031138000e+01
7.447000000000000286e-01 2.444050125031137810e+01
9.231000000000000316e-01 2.452530125031137942e+01
9.567999999999999838e-01 2.483890125031137330e+01
4.969999999999999973e-01 2.321090125031137319e+01
6.541000000000000147e-01 2.410470125031137911e+01
8.360999999999999543e-01 2.428440125031137597e+01
1.066100000000000048e+00 2.506740125031137723e+01
4.828999999999999959e-01 2.316880125031137538e+01
7.235000000000000320e-01 2.408040125031137535e+01
6.802000000000000268e-01 2.426440125031137995e+01
4.704999999999999738e-01 2.289170125031137815e+01
5.603000000000000203e-01 2.326770125031137582e+01
8.723999999999999533e-01 2.459740125031137836e+01
5.107000000000000428e-01 2.299680125031137834e+01
8.943999999999999728e-01 2.465760125031138017e+01
5.341000000000000192e-01 2.343700125031137560e+01
7.754999999999999671e-01 2.416590125031137859e+01
8.908000000000000362e-01 2.473430125031137550e+01
7.398000000000000131e-01 2.381370125031137519e+01
7.560999999999999943e-01 2.410540125031137393e+01
9.383000000000000229e-01 2.504710125031137835e+01
1.131199999999999983e+00 2.496820125031137394e+01
1.124900000000000011e+00 2.569310125031137915e+01
4.683999999999999830e-01 2.290940125031137597e+01
1.026899999999999924e+00 2.508760125031137989e+01
1.119499999999999940e+00 2.492440125031137654e+01
7.617000000000000437e-01 2.429160125031137341e+01
1.067299999999999915e+00 2.482650125031137378e+01
4.960999999999999854e-01 2.296370125031137377e+01
9.752999999999999448e-01 2.526240125031137751e+01
5.705999999999999961e-01 2.353500125031137458e+01
8.521999999999999575e-01 2.443180125031137351e+01
3.175999999999999934e-01 2.197440125031137370e+01
1.054899999999999949e+00 2.472850125031137480e+01
7.140999999999999570e-01 2.404300125031137725e+01
5.394999999999999796e-01 2.329760125031137363e+01
8.034999999999999920e-01 2.422160125031137312e+01
6.453999999999999737e-01 2.356880125031137396e+01
1.183200000000000029e+00 2.579480125031138016e+01
5.534000000000000030e-01 2.323320125031137451e+01
7.562999999999999723e-01 2.413640125031137984e+01
1.484000000000000041e-01 1.985230125031137760e+01
9.115999999999999659e-01 2.471770125031137866e+01
3.977999999999999869e-01 2.239690125031137313e+01
6.516999999999999460e-01 2.365070125031137849e+01
9.191000000000000281e-01 2.476450125031137617e+01
8.624000000000000554e-01 2.489240125031138007e+01
8.683999999999999497e-01 2.430590125031137916e+01
1.019600000000000062e+00 2.469250125031137344e+01
1.141399999999999970e+00 2.507170125031137786e+01
9.445000000000000062e-01 2.444780125031137885e+01
8.820999999999999952e-01 2.429250125031137486e+01
1.007300000000000084e+00 2.483800125031137895e+01
7.405000000000000471e-01 2.426220125031137798e+01
9.734000000000000430e-01 2.453680125031137749e+01
9.857000000000000206e-01 2.426550125031137384e+01
1.143899999999999917e+00 2.520120125031137803e+01
1.049900000000000055e+00 2.509570125031137877e+01
1.269300000000000095e+00 2.600150125031137804e+01
1.077800000000000091e+00 2.544710125031137693e+01
1.114500000000000046e+00 2.529720125031137457e+01
9.976000000000000423e-01 2.485690125031137399e+01
8.084999999999999964e-01 2.443020125031137724e+01
1.083199999999999941e+00 2.520450125031137389e+01
4.794999999999999818e-01 2.315380125031137482e+01
7.748000000000000442e-01 2.431780125031137629e+01
7.338000000000000078e-01 2.417750125031137998e+01
9.677000000000000046e-01 2.465110125031137756e+01
1.064799999999999969e+00 2.508200125031137873e+01
6.532999999999999918e-01 2.366230125031137987e+01
9.125999999999999668e-01 2.474670125031137502e+01
8.074000000000000066e-01 2.410340125031137859e+01
3.513000000000000012e-01 2.219150125031137577e+01
5.799999999999999600e-01 2.329950125031137986e+01
5.172999999999999821e-01 2.309910125031137795e+01
7.517000000000000348e-01 2.383650125031137890e+01
9.285999999999999810e-01 2.489370125031137349e+01
2.787000000000000033e-01 2.147050125031137924e+01
8.365000000000000213e-01 2.421700125031137674e+01
4.848999999999999977e-01 2.290360125031137528e+01
8.712999999999999634e-01 2.467600125031137992e+01
7.677000000000000490e-01 2.396020125031137837e+01
8.405000000000000249e-01 2.439190125031137768e+01
8.101000000000000423e-01 2.433280125031137686e+01
8.786000000000000476e-01 2.450460125031137437e+01
1.134700000000000042e+00 2.510670125031137445e+01
1.017600000000000060e+00 2.515190125031137569e+01
1.058400000000000007e+00 2.584970125031137655e+01
5.787999999999999812e-01 2.337360125031137414e+01
6.953000000000000291e-01 2.407250125031137600e+01
8.786000000000000476e-01 2.440510125031137534e+01
8.921999999999999931e-01 2.485830125031137783e+01
1.023600000000000065e+00 2.529380125031137538e+01
4.288000000000000145e-01 2.234630125031137737e+01
1.002599999999999936e+00 2.442620125031137945e+01
5.598999999999999533e-01 2.318700125031137560e+01
9.367999999999999661e-01 2.470650125031137634e+01
8.337999999999999856e-01 2.467170125031137928e+01
1.071199999999999930e+00 2.514680125031137692e+01
6.838999999999999524e-01 2.380810125031137403e+01
1.042799999999999949e+00 2.490970125031137883e+01
1.260899999999999910e+00 2.618980125031137618e+01
6.059999999999999831e-01 2.372300125031137696e+01
1.030100000000000016e+00 2.476540125031137762e+01
8.017999999999999572e-01 2.431040125031137933e+01
1.002899999999999903e+00 2.523630125031137794e+01
6.633000000000000007e-01 2.378840125031137376e+01
8.434000000000000385e-01 2.420860125031137500e+01
1.018899999999999917e+00 2.525770125031137781e+01
8.094999999999999973e-01 2.422860125031137812e+01
5.635000000000000009e-01 2.332590125031137518e+01
1.037700000000000067e+00 2.531020125031137979e+01
7.225000000000000311e-01 2.395910125031137738e+01
6.583999999999999853e-01 2.380980125031137362e+01
1.150700000000000056e+00 2.544050125031137810e+01
9.412000000000000366e-01 2.461800125031138009e+01
7.913999999999999924e-01 2.455840125031137688e+01
6.721000000000000307e-01 2.372110125031137784e+01
9.236999999999999655e-01 2.461010125031137363e+01
8.589999999999999858e-01 2.481480125031137618e+01
1.183300000000000018e+00 2.566070125031137650e+01
9.782999999999999474e-01 2.499890125031137700e+01
9.203000000000000069e-01 2.403020125031137866e+01
7.206000000000000183e-01 2.363000125031137344e+01
5.910999999999999588e-01 2.339400125031137634e+01
1.166099999999999914e+00 2.502140125031137785e+01
1.081399999999999917e+00 2.533660125031137511e+01
6.453999999999999737e-01 2.366850125031137964e+01
7.154000000000000359e-01 2.409670125031137644e+01
8.398999999999999799e-01 2.432870125031137576e+01
8.990000000000000213e-01 2.448680125031137322e+01
8.880000000000000115e-01 2.464170125031137815e+01
1.033600000000000074e+00 2.485530125031137771e+01
8.778000000000000247e-01 2.414090125031138001e+01
6.634999999999999787e-01 2.357750125031137856e+01
1.055099999999999927e+00 2.456530125031137857e+01
1.912999999999999978e-01 2.073210125031137352e+01
3.482000000000000095e-01 2.206120125031137746e+01
7.664999999999999591e-01 2.404830125031137555e+01
2.089000000000000024e-01 2.081850125031137821e+01
7.325000000000000400e-01 2.387980125031137391e+01
9.110000000000000320e-01 2.518620125031137746e+01
7.451999999999999735e-01 2.401840125031137774e+01
4.798000000000000043e-01 2.295100125031137850e+01
9.586999999999999966e-01 2.489150125031137861e+01
5.269000000000000350e-01 2.321290125031137563e+01
9.518999999999999684e-01 2.469840125031137745e+01
6.949999999999999512e-01 2.382390125031137984e+01
7.811000000000000165e-01 2.439180125031137436e+01
8.614000000000000545e-01 2.483540125031137791e+01
6.611000000000000210e-01 2.394640125031137501e+01
8.735000000000000542e-01 2.458720125031137371e+01
9.092000000000000082e-01 2.417100125031137736e+01
1.022100000000000009e+00 2.509660125031137312e+01
9.818999999999999950e-01 2.513450125031137361e+01
7.282999999999999474e-01 2.408330125031137925e+01
9.485999999999999988e-01 2.491260125031137562e+01
1.012100000000000000e+00 2.524990125031137467e+01
9.834000000000000519e-01 2.503820125031137422e+01
1.796000000000000096e-01 2.038060125031137915e+01
8.770999999999999908e-01 2.412680125031137379e+01
8.042000000000000259e-01 2.453020125031137866e+01
9.336999999999999744e-01 2.462050125031137782e+01
1.040699999999999958e+00 2.490090125031137802e+01
7.059999999999999609e-01 2.404740125031137410e+01
8.467000000000000082e-01 2.411260125031137846e+01
8.693999999999999506e-01 2.452420125031137843e+01
8.693999999999999506e-01 2.440000125031137657e+01
9.602000000000000535e-01 2.470540125031137535e+01
7.635999999999999455e-01 2.382470125031137798e+01
7.518000000000000238e-01 2.413410125031137454e+01
4.088999999999999857e-01 2.231900125031137350e+01
7.602999999999999758e-01 2.424980125031137845e+01
1.208499999999999908e+00 2.530510125031137392e+01
9.489999999999999547e-01 2.467350125031137509e+01
6.102999999999999536e-01 2.370690125031137541e+01
1.078000000000000069e+00 2.511490125031137666e+01
1.068899999999999961e+00 2.509120125031137860e+01
9.326999999999999735e-01 2.471410125031137994e+01
8.636000000000000343e-01 2.433210125031137494e+01
1.191000000000000059e+00 2.553610125031137557e+01
6.972000000000000419e-01 2.404910125031137369e+01
6.972000000000000419e-01 2.383650125031137890e+01
8.453000000000000513e-01 2.433290125031138018e+01
3.664000000000000035e-01 2.213070125031137536e+01
9.697999999999999954e-01 2.514770125031137837e+01
8.621999999999999664e-01 2.456170125031137985e+01
6.282999999999999696e-01 2.347080125031137499e+01
9.121000000000000218e-01 2.435420125031137673e+01
6.025000000000000355e-01 2.348900125031137520e+01
9.635000000000000231e-01 2.477750125031137429e+01
8.723999999999999533e-01 2.445500125031137628e+01
8.642999999999999572e-01 2.478180125031137493e+01
1.011900000000000022e+00 2.441510125031137335e+01
8.221000000000000529e-01 2.415810125031137545e+01
8.175000000000000044e-01 2.438840125031137518e+01
1.084200000000000053e+00 2.456650125031137577e+01
5.416999999999999593e-01 2.331320125031137991e+01
6.964000000000000190e-01 2.375010125031137420e+01
8.279999999999999583e-01 2.463400125031137833e+01
7.365000000000000435e-01 2.429240125031137865e+01
1.250599999999999934e+00 2.552340125031137319e+01
4.031000000000000139e-01 2.239250125031137628e+01
9.878000000000000114e-01 2.479680125031137550e+01
8.075999999999999845e-01 2.429250125031137486e+01
6.089999999999999858e-01 2.337180125031137834e+01
7.899000000000000465e-01 2.432180125031137408e+01
8.818000000000000282e-01 2.443680125031137607e+01
6.328000000000000291e-01 2.367830125031137811e+01
8.325000000000000178e-01 2.460880125031138022e+01
6.895999999999999908e-01 2.388680125031137891e+01
7.881000000000000227e-01 2.393000125031137770e+01
8.884999999999999565e-01 2.429160125031137341e+01
8.921000000000000041e-01 2.454970125031137940e+01
9.950999999999999845e-01 2.461750125031137770e+01
9.875000000000000444e-01 2.498050125031137725e+01
1.128400000000000070e+00 2.536260125031137846e+01
1.173799999999999955e+00 2.542330125031137555e+01
5.979999999999999760e-01 2.352580125031137470e+01
9.318999999999999506e-01 2.435280125031137999e+01
9.775000000000000355e-01 2.463530125031137885e+01
9.471000000000000529e-01 2.488830125031137896e+01
8.184000000000000163e-01 2.444080125031137385e+01
1.264000000000000012e+00 2.589910125031137511e+01
9.268999999999999462e-01 2.442360125031137841e+01
1.168900000000000050e+00 2.506180125031137607e+01
1.092000000000000082e+00 2.513400125031137833e+01
6.908999999999999586e-01 2.385380125031137766e+01
1.013600000000000056e+00 2.482190125031137740e+01
1.213000000000000078e+00 2.530940125031137455e+01
1.293700000000000072e+00 2.547010125031138017e+01
1.045299999999999896e+00 2.519150125031137577e+01
8.485000000000000320e-01 2.436010125031137363e+01
9.466999999999999860e-01 2.474610125031137642e+01
7.462999999999999634e-01 2.417540125031137421e+01
8.629000000000000004e-01 2.470880125031137453e+01
1.082500000000000018e+00 2.483950125031137901e+01
9.787000000000000144e-01 2.506530125031137857e+01
5.080000000000000071e-01 2.293720125031137513e+01
4.319000000000000061e-01 2.245890125031137785e+01
7.665999999999999481e-01 2.442510125031137846e+01
5.551000000000000378e-01 2.341560125031137574e+01
1.041700000000000070e+00 2.514020125031137809e+01
4.773000000000000020e-01 2.285500125031137486e+01
8.100000000000000533e-01 2.431770125031138008e+01
7.110999999999999543e-01 2.395760125031137733e+01
4.351999999999999758e-01 2.271740125031137580e+01
7.688000000000000389e-01 2.412090125031137688e+01
7.487000000000000322e-01 2.393270125031137496e+01
8.056999999999999718e-01 2.446360125031137756e+01
1.153100000000000014e+00 2.526990125031137779e+01
8.174000000000000155e-01 2.442580125031137328e+01
8.146999999999999797e-01 2.454030125031137999e+01
1.115699999999999914e+00 2.522920125031137673e+01
1.020799999999999930e+00 2.472890125031137387e+01
7.649000000000000243e-01 2.439930125031137464e+01
1.007200000000000095e+00 2.497360125031137557e+01
5.474999999999999867e-01 2.323940125031137427e+01
1.128800000000000026e+00 2.493950125031137333e+01
1.080100000000000060e+00 2.537770125031137525e+01
3.291000000000000036e-01 2.193620125031137746e+01
9.949000000000000066e-01 2.450360125031137670e+01
6.520000000000000240e-01 2.338750125031137372e+01
6.505999999999999561e-01 2.364130125031137908e+01
6.694999999999999840e-01 2.365820125031137877e+01
2.033000000000000085e-01 2.079800125031137981e+01
9.687000000000000055e-01 2.504530125031137544e+01
6.161999999999999700e-01 2.333640125031137558e+01
5.066000000000000503e-01 2.290700125031137446e+01
6.743000000000000105e-01 2.384890125031137842e+01
7.864999999999999769e-01 2.396610125031137528e+01
8.895999999999999464e-01 2.427970125031137627e+01
5.573000000000000176e-01 2.320270125031137809e+01
9.782999999999999474e-01 2.443290125031137450e+01
9.039000000000000368e-01 2.447020125031137638e+01
4.692000000000000060e-01 2.307790125031137762e+01
1.029800000000000049e+00 2.475810125031137687e+01
4.561999999999999944e-01 2.290270125031137383e+01
1.042999999999999927e+00 2.561940125031137683e+01
8.741999999999999771e-01 2.437470125031137513e+01
1.113599999999999923e+00 2.525190125031137711e+01
3.809000000000000163e-01 2.206040125031137933e+01
1.245100000000000096e+00 2.543530125031137601e+01
9.357999999999999652e-01 2.487230125031137362e+01
7.671999999999999931e-01 2.400470125031137769e+01
1.010499999999999954e+00 2.511250125031137514e+01
6.754999999999999893e-01 2.391360125031137329e+01
9.827000000000000179e-01 2.475280125031137857e+01
6.225000000000000533e-01 2.375240125031137950e+01
9.379999999999999449e-01 2.486090125031137887e+01
5.302000000000000046e-01 2.319560125031137687e+01
7.874999999999999778e-01 2.437670125031137758e+01
5.685000000000000053e-01 2.325640125031137728e+01
8.305000000000000160e-01 2.447350125031137935e+01
6.967999999999999750e-01 2.399260125031137392e+01
9.617999999999999883e-01 2.494670125031137786e+01
6.752000000000000224e-01 2.370590125031137774e+01
6.722000000000000197e-01 2.362180125031137834e+01
1.012599999999999945e+00 2.443600125031137793e+01
1.173799999999999955e+00 2.568010125031137392e+01
8.964999999999999636e-01 2.466690125031137626e+01
1.374000000000000110e+00 2.557870125031137576e+01
8.125000000000000000e-01 2.459430125031137493e+01
8.104999999999999982e-01 2.396300125031137895e+01
9.477999999999999758e-01 2.476250125031137372e+01
8.756000000000000449e-01 2.449130125031137339e+01
2.474000000000000088e-01 2.114850125031137651e+01
9.693000000000000504e-01 2.435180125031137521e+01
6.167000000000000259e-01 2.390050125031137895e+01
6.451999999999999957e-01 2.383020125031137582e+01
9.596000000000000085e-01 2.433690125031137796e+01
1.053900000000000059e+00 2.525980125031137646e+01
6.380000000000000115e-01 2.368600125031137793e+01
8.581999999999999629e-01 2.457950125031137389e+01
1.023600000000000065e+00 2.511290125031137421e+01
9.346999999999999753e-01 2.469870125031137320e+01
1.100400000000000045e+00 2.538190125031137967e+01
8.530999999999999694e-01 2.469530125031137402e+01
6.804000000000000048e-01 2.387950125031137816e+01
4.330999999999999850e-01 2.245290125031137762e+01
8.366000000000000103e-01 2.449020125031137951e+01
5.943000000000000504e-01 2.356980125031137874e+01
1.012799999999999923e+00 2.481150125031137321e+01
9.157999999999999474e-01 2.494820125031137792e+01
7.479999999999999982e-01 2.441580125031137527e+01
1.145499999999999963e+00 2.568110125031137869e+01
3.316999999999999948e-01 2.193020125031137724e+01
5.714000000000000190e-01 2.334980125031137987e+01
7.788000000000000478e-01 2.461870125031137491e+01
8.414000000000000368e-01 2.438660125031137937e+01
1.114800000000000013e+00 2.525310125031137432e+01
7.500000000000000000e-01 2.453140125031137586e+01
7.685999999999999499e-01 2.420810125031137972e+01
1.112800000000000011e+00 2.517300125031137981e+01
8.512999999999999456e-01 2.450570125031137536e+01
4.416999999999999815e-01 2.248150125031137492e+01
1.125699999999999923e+00 2.479990125031137893e+01
5.187000000000000499e-01 2.325930125031137408e+01
6.601000000000000201e-01 2.381750125031137344e+01
9.193999999999999950e-01 2.464050125031137384e+01
1.256599999999999939e+00 2.569020125031137525e+01
1.002599999999999936e+00 2.472640125031137615e+01
8.627000000000000224e-01 2.430350125031137765e+01
7.828000000000000513e-01 2.409760125031137790e+01
1.047400000000000109e+00 2.493310125031137403e+01
1.139499999999999957e+00 2.536820125031137962e+01
5.037000000000000366e-01 2.280260125031137619e+01
1.010299999999999976e+00 2.503800125031137469e+01
7.721999999999999975e-01 2.440040125031137563e+01
7.214000000000000412e-01 2.412250125031137316e+01
6.036000000000000254e-01 2.359010125031137761e+01
7.339999999999999858e-01 2.393160125031137397e+01
9.971999999999999753e-01 2.490920125031137644e+01
7.076999999999999957e-01 2.413340125031137973e+01
6.561000000000000165e-01 2.377040125031138018e+01
9.912999999999999590e-01 2.486810125031137630e+01
8.891999999999999904e-01 2.470900125031137406e+01
1.112200000000000077e+00 2.539200125031137389e+01
5.535999999999999810e-01 2.320280125031137430e+01
7.382999999999999563e-01 2.382440125031137512e+01
